repository_name,file_path,docstring,function
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_real_out(arg1, out, self)
    @runtime_error_check ccall((:atg_real_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor), arg1, out, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_reciprocal(arg1, self)
    @runtime_error_check ccall((:atg_reciprocal, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_reciprocal_(arg1, self)
    @runtime_error_check ccall((:atg_reciprocal_, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_reciprocal_out(arg1, out, self)
    @runtime_error_check ccall((:atg_reciprocal_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor), arg1, out, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_reflection_pad1d(arg1, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_reflection_pad1d, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint), arg1, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_reflection_pad1d_backward(arg1, grad_output, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_reflection_pad1d_backward, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Ptr{Int64}, Cint), arg1, grad_output, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_reflection_pad1d_backward_out(arg1, grad_input, grad_output, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_reflection_pad1d_backward_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{Int64}, Cint), arg1, grad_input, grad_output, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_reflection_pad1d_out(arg1, out, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_reflection_pad1d_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Ptr{Int64}, Cint), arg1, out, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_reflection_pad2d(arg1, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_reflection_pad2d, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint), arg1, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_reflection_pad2d_backward(arg1, grad_output, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_reflection_pad2d_backward, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Ptr{Int64}, Cint), arg1, grad_output, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_reflection_pad2d_backward_out(arg1, grad_input, grad_output, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_reflection_pad2d_backward_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{Int64}, Cint), arg1, grad_input, grad_output, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_reflection_pad2d_out(arg1, out, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_reflection_pad2d_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Ptr{Int64}, Cint), arg1, out, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_relu(arg1, self)
    @runtime_error_check ccall((:atg_relu, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_relu_(arg1, self)
    @runtime_error_check ccall((:atg_relu_, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_remainder(arg1, self, other)
    @runtime_error_check ccall((:atg_remainder, libdoeye_caml), Cint, (Ptr{tensor}, tensor, scalar), arg1, self, other)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_remainder1(arg1, self, other)
    @runtime_error_check ccall((:atg_remainder1, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor), arg1, self, other)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_remainder_(arg1, self, other)
    @runtime_error_check ccall((:atg_remainder_, libdoeye_caml), Cint, (Ptr{tensor}, tensor, scalar), arg1, self, other)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_remainder_1(arg1, self, other)
    @runtime_error_check ccall((:atg_remainder_1, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor), arg1, self, other)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_remainder_out(arg1, out, self, other)
    @runtime_error_check ccall((:atg_remainder_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, scalar), arg1, out, self, other)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_remainder_out1(arg1, out, self, other)
    @runtime_error_check ccall((:atg_remainder_out1, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor), arg1, out, self, other)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_renorm(arg1, self, p, dim, maxnorm)
    @runtime_error_check ccall((:atg_renorm, libdoeye_caml), Cint, (Ptr{tensor}, tensor, scalar, Int64, scalar), arg1, self, p, dim, maxnorm)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_renorm_(arg1, self, p, dim, maxnorm)
    @runtime_error_check ccall((:atg_renorm_, libdoeye_caml), Cint, (Ptr{tensor}, tensor, scalar, Int64, scalar), arg1, self, p, dim, maxnorm)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_renorm_out(arg1, out, self, p, dim, maxnorm)
    @runtime_error_check ccall((:atg_renorm_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, scalar, Int64, scalar), arg1, out, self, p, dim, maxnorm)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_repeat(arg1, self, repeats_data, repeats_len)
    @runtime_error_check ccall((:atg_repeat, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint), arg1, self, repeats_data, repeats_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_repeat_interleave(arg1, repeats)
    @runtime_error_check ccall((:atg_repeat_interleave, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, repeats)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_repeat_interleave1(arg1, self, repeats, dim)
    @runtime_error_check ccall((:atg_repeat_interleave1, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Int64), arg1, self, repeats, dim)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_repeat_interleave2(arg1, self, repeats, dim)
    @runtime_error_check ccall((:atg_repeat_interleave2, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Int64, Int64), arg1, self, repeats, dim)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_replication_pad1d(arg1, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_replication_pad1d, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint), arg1, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_replication_pad1d_backward(arg1, grad_output, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_replication_pad1d_backward, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Ptr{Int64}, Cint), arg1, grad_output, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_replication_pad1d_backward_out(arg1, grad_input, grad_output, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_replication_pad1d_backward_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{Int64}, Cint), arg1, grad_input, grad_output, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_replication_pad1d_out(arg1, out, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_replication_pad1d_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Ptr{Int64}, Cint), arg1, out, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_replication_pad2d(arg1, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_replication_pad2d, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint), arg1, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_replication_pad2d_backward(arg1, grad_output, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_replication_pad2d_backward, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Ptr{Int64}, Cint), arg1, grad_output, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_replication_pad2d_backward_out(arg1, grad_input, grad_output, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_replication_pad2d_backward_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{Int64}, Cint), arg1, grad_input, grad_output, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_replication_pad2d_out(arg1, out, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_replication_pad2d_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Ptr{Int64}, Cint), arg1, out, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_replication_pad3d(arg1, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_replication_pad3d, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint), arg1, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_replication_pad3d_backward(arg1, grad_output, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_replication_pad3d_backward, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Ptr{Int64}, Cint), arg1, grad_output, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_replication_pad3d_backward_out(arg1, grad_input, grad_output, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_replication_pad3d_backward_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{Int64}, Cint), arg1, grad_input, grad_output, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_replication_pad3d_out(arg1, out, self, padding_data, padding_len)
    @runtime_error_check ccall((:atg_replication_pad3d_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Ptr{Int64}, Cint), arg1, out, self, padding_data, padding_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_requires_grad_(arg1, self, _requires_grad)
    @runtime_error_check ccall((:atg_requires_grad_, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Cint), arg1, self, _requires_grad)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_reshape(arg1, self, shape_data, shape_len)
    @runtime_error_check ccall((:atg_reshape, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint), arg1, self, shape_data, shape_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_reshape_as(arg1, self, other)
    @runtime_error_check ccall((:atg_reshape_as, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor), arg1, self, other)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_resize_(arg1, self, size_data, size_len)
    @runtime_error_check ccall((:atg_resize_, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint), arg1, self, size_data, size_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_resize_as_(arg1, self, the_template)
    @runtime_error_check ccall((:atg_resize_as_, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor), arg1, self, the_template)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rfft(arg1, self, signal_ndim, normalized, onesided)
    @runtime_error_check ccall((:atg_rfft, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Int64, Cint, Cint), arg1, self, signal_ndim, normalized, onesided)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rnn_relu(arg1, input, hx, params_data, params_len, has_biases, num_layers, dropout, train, bidirectional, batch_first)
    @runtime_error_check ccall((:atg_rnn_relu, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Ptr{tensor}, Cint, Cint, Int64, Cdouble, Cint, Cint, Cint), arg1, input, hx, params_data, params_len, has_biases, num_layers, dropout, train, bidirectional, batch_first)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rnn_relu1(arg1, data, batch_sizes, hx, params_data, params_len, has_biases, num_layers, dropout, train, bidirectional)
    @runtime_error_check ccall((:atg_rnn_relu1, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{tensor}, Cint, Cint, Int64, Cdouble, Cint, Cint), arg1, data, batch_sizes, hx, params_data, params_len, has_biases, num_layers, dropout, train, bidirectional)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rnn_relu_cell(arg1, input, hx, w_ih, w_hh, b_ih, b_hh)
    @runtime_error_check ccall((:atg_rnn_relu_cell, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, tensor, tensor, tensor), arg1, input, hx, w_ih, w_hh, b_ih, b_hh)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rnn_tanh(arg1, input, hx, params_data, params_len, has_biases, num_layers, dropout, train, bidirectional, batch_first)
    @runtime_error_check ccall((:atg_rnn_tanh, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Ptr{tensor}, Cint, Cint, Int64, Cdouble, Cint, Cint, Cint), arg1, input, hx, params_data, params_len, has_biases, num_layers, dropout, train, bidirectional, batch_first)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rnn_tanh1(arg1, data, batch_sizes, hx, params_data, params_len, has_biases, num_layers, dropout, train, bidirectional)
    @runtime_error_check ccall((:atg_rnn_tanh1, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Ptr{tensor}, Cint, Cint, Int64, Cdouble, Cint, Cint), arg1, data, batch_sizes, hx, params_data, params_len, has_biases, num_layers, dropout, train, bidirectional)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rnn_tanh_cell(arg1, input, hx, w_ih, w_hh, b_ih, b_hh)
    @runtime_error_check ccall((:atg_rnn_tanh_cell, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, tensor, tensor, tensor), arg1, input, hx, w_ih, w_hh, b_ih, b_hh)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_roll(arg1, self, shifts_data, shifts_len, dims_data, dims_len)
    @runtime_error_check ccall((:atg_roll, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Ptr{Int64}, Cint, Ptr{Int64}, Cint), arg1, self, shifts_data, shifts_len, dims_data, dims_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rot90(arg1, self, k, dims_data, dims_len)
    @runtime_error_check ccall((:atg_rot90, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Int64, Ptr{Int64}, Cint), arg1, self, k, dims_data, dims_len)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_round(arg1, self)
    @runtime_error_check ccall((:atg_round, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_round_(arg1, self)
    @runtime_error_check ccall((:atg_round_, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_round_out(arg1, out, self)
    @runtime_error_check ccall((:atg_round_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor), arg1, out, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rrelu(arg1, self, training)
    @runtime_error_check ccall((:atg_rrelu, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Cint), arg1, self, training)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rrelu_(arg1, self, training)
    @runtime_error_check ccall((:atg_rrelu_, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Cint), arg1, self, training)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rrelu_with_noise(arg1, self, noise, training)
    @runtime_error_check ccall((:atg_rrelu_with_noise, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Cint), arg1, self, noise, training)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rrelu_with_noise_(arg1, self, noise, training)
    @runtime_error_check ccall((:atg_rrelu_with_noise_, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, Cint), arg1, self, noise, training)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rrelu_with_noise_backward(arg1, grad_output, self, noise, lower, upper, training)
    @runtime_error_check ccall((:atg_rrelu_with_noise_backward, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, scalar, scalar, Cint), arg1, grad_output, self, noise, lower, upper, training)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rrelu_with_noise_backward_out(arg1, grad_input, grad_output, self, noise, lower, upper, training)
    @runtime_error_check ccall((:atg_rrelu_with_noise_backward_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, tensor, scalar, scalar, Cint), arg1, grad_input, grad_output, self, noise, lower, upper, training)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rrelu_with_noise_out(arg1, out, self, noise, training)
    @runtime_error_check ccall((:atg_rrelu_with_noise_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor, Cint), arg1, out, self, noise, training)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rsqrt(arg1, self)
    @runtime_error_check ccall((:atg_rsqrt, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rsqrt_(arg1, self)
    @runtime_error_check ccall((:atg_rsqrt_, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rsqrt_out(arg1, out, self)
    @runtime_error_check ccall((:atg_rsqrt_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor), arg1, out, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rsub(arg1, self, other)
    @runtime_error_check ccall((:atg_rsub, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor), arg1, self, other)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_rsub1(arg1, self, other)
    @runtime_error_check ccall((:atg_rsub1, libdoeye_caml), Cint, (Ptr{tensor}, tensor, scalar), arg1, self, other)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_scalar_tensor(arg1, s, options_kind, options_device)
    @runtime_error_check ccall((:atg_scalar_tensor, libdoeye_caml), Cint, (Ptr{tensor}, scalar, Cint, Cint), arg1, s, options_kind, options_device)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_scatter(arg1, self, dim, index, src)
    @runtime_error_check ccall((:atg_scatter, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Int64, tensor, tensor), arg1, self, dim, index, src)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_scatter1(arg1, self, dim, index, value)
    @runtime_error_check ccall((:atg_scatter1, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Int64, tensor, scalar), arg1, self, dim, index, value)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_scatter_(arg1, self, dim, index, src)
    @runtime_error_check ccall((:atg_scatter_, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Int64, tensor, tensor), arg1, self, dim, index, src)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_scatter_1(arg1, self, dim, index, value)
    @runtime_error_check ccall((:atg_scatter_1, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Int64, tensor, scalar), arg1, self, dim, index, value)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_scatter_add(arg1, self, dim, index, src)
    @runtime_error_check ccall((:atg_scatter_add, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Int64, tensor, tensor), arg1, self, dim, index, src)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_scatter_add_(arg1, self, dim, index, src)
    @runtime_error_check ccall((:atg_scatter_add_, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Int64, tensor, tensor), arg1, self, dim, index, src)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_select(arg1, self, dim, index)
    @runtime_error_check ccall((:atg_select, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Int64, Int64), arg1, self, dim, index)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_selu(arg1, self)
    @runtime_error_check ccall((:atg_selu, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_selu_(arg1, self)
    @runtime_error_check ccall((:atg_selu_, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_set_(arg1, self)
    @runtime_error_check ccall((:atg_set_, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_set_1(arg1, self, source)
    @runtime_error_check ccall((:atg_set_1, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor), arg1, self, source)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_set_requires_grad(arg1, self, r)
    @runtime_error_check ccall((:atg_set_requires_grad, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Cint), arg1, self, r)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_sigmoid(arg1, self)
    @runtime_error_check ccall((:atg_sigmoid, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_sigmoid_(arg1, self)
    @runtime_error_check ccall((:atg_sigmoid_, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_sigmoid_backward(arg1, grad_output, output)
    @runtime_error_check ccall((:atg_sigmoid_backward, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor), arg1, grad_output, output)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_sigmoid_backward_out(arg1, grad_input, grad_output, output)
    @runtime_error_check ccall((:atg_sigmoid_backward_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor, tensor), arg1, grad_input, grad_output, output)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_sigmoid_out(arg1, out, self)
    @runtime_error_check ccall((:atg_sigmoid_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor), arg1, out, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_sign(arg1, self)
    @runtime_error_check ccall((:atg_sign, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_sign_(arg1, self)
    @runtime_error_check ccall((:atg_sign_, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_sign_out(arg1, out, self)
    @runtime_error_check ccall((:atg_sign_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor), arg1, out, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_sin(arg1, self)
    @runtime_error_check ccall((:atg_sin, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_sin_(arg1, self)
    @runtime_error_check ccall((:atg_sin_, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_sin_out(arg1, out, self)
    @runtime_error_check ccall((:atg_sin_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor), arg1, out, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_sinh(arg1, self)
    @runtime_error_check ccall((:atg_sinh, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_sinh_(arg1, self)
    @runtime_error_check ccall((:atg_sinh_, libdoeye_caml), Cint, (Ptr{tensor}, tensor), arg1, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_sinh_out(arg1, out, self)
    @runtime_error_check ccall((:atg_sinh_out, libdoeye_caml), Cint, (Ptr{tensor}, tensor, tensor), arg1, out, self)
end"
fluxml/torch.jl,repos/tmp-6198358016-369279/src/wrapper.jl,,"function atg_slice(arg1, self, dim, start, _end, step)
    @runtime_error_check ccall((:atg_slice, libdoeye_caml), Cint, (Ptr{tensor}, tensor, Int64, Int64, Int64, Int64), arg1, self, dim, start, _end, step)
end"
